_id,bme680_IAQ,bme680_IAQ_Accuracy,bme680_Static_IAQ,bme680_gas_per_kOhms,bme680_humidity,bme680_pressure,bme680_rawHumidity,bme680_rawTemperature,bme680_temperature,ccs_TVOC,ccs_eCO2,created_at,esp32_ChipID,mhz19_ppm,nextpm_pm1,nextpm_pm10,nextpm_pm25
62f45c77626d4e008aca9d53,25,0,25,14.844,31.71239,1015.86,32.489,26.22,26.21968,0,403,2022-08-11T03:33:43.975Z,13631180,404,0.4,0.8,0.8
62f46359626d4e008aca9d55,25,0,25,14.147,27.03585,1014.63,27.64,30.41,30.40965,29,596,2022-08-11T04:03:05.887Z,13837956,404,0.7,1.2,1.2
62f463cf626d4e008aca9d57,25,0,25,15.005,31.4437,1015.88,32.289,26.21,26.20968,0,403,2022-08-11T04:05:03.928Z,13631180,404,0.5,1,0.7
62f46a81626d4e008aca9d59,25,0,25,14.156,27.04799,1014.61,27.665,30.39,30.38965,13,487,2022-08-11T04:33:37.967Z,13837956,400,0.8,1.8,1.1
62f46b2b626d4e008aca9d5b,25,0,25,14.918,31.73665,1015.86,32.469,26.11,26.10968,2,414,2022-08-11T04:36:27.863Z,13631180,404,0.4,0.4,0.4
62f471aa626d4e008aca9d5d,25,0,25,14.127,27.14612,1014.49,27.753,30.35,30.34965,23,553,2022-08-11T05:04:10.080Z,13837956,400,0.8,1.4,1
62f47298626d4e008aca9d5f,25,0,25,15.048,31.63684,1015.67,32.443,26.03,26.02968,2,418,2022-08-11T05:08:08.343Z,13631180,404,0.4,1,0.7
62f478d3626d4e008aca9d61,25,0,25,14.079,27.06089,1014.51,27.691,30.33,30.32965,25,567,2022-08-11T05:34:43.332Z,13837956,404,0.7,1.8,1.1
62f47a02626d4e008aca9d63,25,0,25,14.94,31.90703,1015.63,32.69,25.95,25.94968,7,446,2022-08-11T05:39:46.954Z,13631180,404,0.4,0.6,0.6
62f47ffa626d4e008aca9d65,25,0,25,14.004,27.09007,1014.47,27.746,30.32,30.31965,40,665,2022-08-11T06:05:14.309Z,13837956,401,0.8,1.7,1.1
62f4815a626d4e008aca9d67,25,0,25,14.929,32.03454,1015.63,32.852,25.84,25.83968,5,433,2022-08-11T06:11:06.165Z,13631180,403,0.5,0.6,0.6
62f48722626d4e008aca9d69,25,0,25,14.583,26.9702,1014.55,27.45,30,29.99965,13,488,2022-08-11T06:35:46.401Z,13837956,400,1.2,3.6,2.3
62f488b5626d4e008aca9d6b,25,0,25,14.865,32.10295,1015.69,32.907,25.8,25.79968,5,439,2022-08-11T06:42:29.303Z,13631180,404,0.5,1.2,0.9
62f48e49626d4e008aca9d6d,25,0,25,15.961,27.13029,1014.53,27.854,29.6,29.59966,187,1523,2022-08-11T07:06:17.739Z,13837956,400,1.5,6.6,2.6
62f4900d626d4e008aca9d6f,25,0,25,14.854,32.11773,1015.88,32.907,25.76,25.75968,2,414,2022-08-11T07:13:49.967Z,13631180,404,0.5,1.1,0.7
62f49571626d4e008aca9d71,25,0,25,17.189,27.06669,1014.78,27.689,29.33,29.32965,34,624,2022-08-11T07:36:49.867Z,13837956,403,1.5,4.6,2.4
62f49767626d4e008aca9d73,25,0,25,14.833,32.2157,1016.13,33.023,25.73,25.72968,5,439,2022-08-11T07:45:11.966Z,13631180,404,0.5,1.1,0.9
62f49c98626d4e008aca9d75,25,0,25,18.071,27.76065,1014.86,28.245,29.08,29.07965,15,505,2022-08-11T08:07:20.938Z,13837956,400,1.6,6.1,3.1
62f49ec3626d4e008aca9d77,25,0,25,14.897,32.24054,1016.23,33.11,25.79,25.78968,2,414,2022-08-11T08:16:35.377Z,13631180,406,0.5,2.3,0.9
62f4a3c0626d4e008aca9d79,25,0,25,19.1,27.34235,1014.94,27.987,28.65,28.64965,65,832,2022-08-11T08:37:52.423Z,13837956,402,2.2,10.2,3.3
62f4a626626d4e008aca9d7b,25,0,25,14.929,32.04953,1016.31,32.852,25.84,25.83968,1,411,2022-08-11T08:48:06.276Z,13631180,407,0.5,1.7,0.9
62f4aae8626d4e008aca9d7d,25,0,25,18.024,28.19545,1015.04,29.081,29.39,29.38965,187,1523,2022-08-11T09:08:24.988Z,13837956,400,1.8,7.4,2.6
62f4ad80626d4e008aca9d7f,25,0,25,14.759,31.09485,1016.41,31.989,26.42,26.41968,3,421,2022-08-11T09:19:28.494Z,13631180,406,0.5,1.5,0.7
62f4b212626d4e008aca9d81,25,0,25,17.716,25.72275,1014.94,26.347,30.01,30.00965,51,735,2022-08-11T09:38:58.248Z,13837956,400,1.9,7,3.7
62f4b4db626d4e008aca9d83,25,0,25,14.876,31.03334,1016.27,31.806,26.59,26.58968,1,407,2022-08-11T09:50:51.389Z,13631180,407,0.4,1.3,0.6
62f4b93a626d4e008aca9d85,25,0,25,17.807,25.05955,1014.86,25.655,30.25,30.24965,35,633,2022-08-11T10:09:30.828Z,13837956,404,2,6.8,3.3
62f4bc35626d4e008aca9d87,25,0,25,15.059,30.93342,1016.25,31.703,26.69,26.68968,0,406,2022-08-11T10:22:13.299Z,13631180,408,0.5,1.2,0.9
62f4c063626d4e008aca9d89,25,0,25,17.884,25.0569,1014.86,25.64,30.41,30.40965,7,450,2022-08-11T10:40:03.886Z,13837956,400,1.9,7.8,3.7
62f4c393626d4e008aca9d8b,25,0,25,15.348,30.61851,1016.21,31.437,26.96,26.95968,1,409,2022-08-11T10:53:39.871Z,13631180,407,0.6,2.6,0.9
62f4c78d626d4e008aca9d8d,25,0,25,18.102,25.16788,1014.88,25.753,30.54,30.53966,261,1616,2022-08-11T11:10:37.047Z,13837956,404,1.8,7.2,3.5
62f4caed626d4e008aca9d8f,25,0,25,15.371,30.18467,1016.15,31.033,27.23,27.22968,0,400,2022-08-11T11:25:01.058Z,13631180,407,0.5,1.8,1.3
62f4ceb8626d4e008aca9d91,25,0,25,18.655,24.66787,1014.63,25.218,30.68,30.67966,3,425,2022-08-11T11:41:12.169Z,13837956,403,1.4,5.9,2.5
62f4d247626d4e008aca9d93,25,0,25,15.382,29.75175,1015.94,30.614,27.58,27.57968,0,400,2022-08-11T11:56:23.840Z,13631180,406,0.6,2.5,1
62f4d5e1626d4e008aca9d95,25,0,25,19.313,23.83595,1014.45,24.389,30.81,30.80965,9,463,2022-08-11T12:11:45.561Z,13837956,403,1.1,4.1,2.2
62f4d9a2626d4e008aca9d97,25,0,25,15.405,28.39202,1015.73,29.29,28.46,28.45968,0,400,2022-08-11T12:27:46.785Z,13631180,402,0.6,1,1
62f4dd0a626d4e008aca9d99,25,0,25,19.886,22.83653,1014.21,23.492,31.05,31.04965,0,400,2022-08-11T12:42:18.922Z,13837956,403,0,0,0
62f4e0fe626d4e008aca9d9b,25,0,25,15.382,27.79004,1015.4,28.562,28.79,28.78968,0,400,2022-08-11T12:59:10.980Z,13631180,401,0.5,1.3,0.8
62f4e433626d4e008aca9d9d,25,0,25,20.575,22.88345,1013.96,23.434,31.18,31.17965,0,0,2022-08-11T13:12:51.607Z,13837956,402,1.2,5.2,1.8
62f4e87a626d4e008aca9d9f,25,0,25,15.169,27.9021,1015.07,28.533,28.83,28.82968,6,444,2022-08-11T13:31:06.637Z,13631180,402,0.5,1.2,0.9
62f4eb5c626d4e008aca9da1,25,0,25,20.616,22.43557,1013.66,22.934,31.2,31.19965,0,0,2022-08-11T13:43:24.231Z,13837956,404,1.2,5.1,1.9
62f4efe4626d4e008aca9da3,25,0,25,15.005,27.61079,1014.89,28.429,28.92,28.91968,3,425,2022-08-11T14:02:44.896Z,13631180,402,0.5,1.3,0.8
62f4f284626d4e008aca9da5,25,0,25,20.886,22.24327,1013.45,22.727,31.26,31.25966,0,0,2022-08-11T14:13:56.987Z,13837956,401,1.5,9,2.9
62f4f743626d4e008aca9da7,25,0,25,14.738,26.79716,1014.62,27.588,29.47,29.46968,0,405,2022-08-11T14:34:11.250Z,13631180,403,0.5,1,0.7
62f4f9ab626d4e008aca9da9,25,0,25,21.227,22.29354,1013.02,22.809,31.28,31.27965,0,0,2022-08-11T14:44:27.796Z,13837956,403,1.1,3.8,1.7
62f4fe9c626d4e008aca9dab,25,0,25,14.728,26.65217,1014.38,27.301,29.6,29.59968,1,411,2022-08-11T15:05:32.041Z,13631180,400,0.6,1.1,0.8
62f500d4626d4e008aca9dad,25,0,25,21.249,21.59625,1012.89,22.115,31.4,31.39965,0,0,2022-08-11T15:15:00.674Z,13837956,400,1.5,7.2,2.9
62f505f6626d4e008aca9daf,25,0,25,14.594,27.28267,1014.09,27.923,29.27,29.26968,9,463,2022-08-11T15:36:54.753Z,13631180,406,0.5,1.5,0.8
62f507fd626d4e008aca9db1,25,0,25,21.205,22.07323,1012.69,22.603,31.51,31.50965,0,0,2022-08-11T15:45:33.732Z,13837956,400,1.4,5,2.8
62f50d51626d4e008aca9db3,25,0,25,14.431,27.06687,1013.99,27.765,29.34,29.33968,0,400,2022-08-11T16:08:17.771Z,13631180,403,0.4,1.2,0.6
62f50f26626d4e008aca9db5,25,0,25,21.098,22.10309,1012.54,22.603,31.55,31.54965,0,0,2022-08-11T16:16:06.721Z,13837956,404,1.3,7.5,3.2
62f514ac626d4e008aca9db7,25,0,25,14.472,27.09296,1013.64,27.741,29.37,29.36968,0,406,2022-08-11T16:39:40.778Z,13631180,403,0.4,1.2,0.8
62f5164f626d4e008aca9db9,25,0,25,21.076,22.16422,1012.2,22.655,31.65,31.64965,0,0,2022-08-11T16:46:39.959Z,13837956,403,1.4,5.8,2.3
62f51c08626d4e008aca9dbb,25,0,25,14.451,27.02745,1013.32,27.699,29.4,29.39968,0,403,2022-08-11T17:11:04.188Z,13631180,403,0.5,2.1,1
62f51d77626d4e008aca9dbd,25,0,25,20.802,21.67863,1011.87,22.188,31.77,31.76965,0,0,2022-08-11T17:17:11.210Z,13837956,401,1.4,4.3,2.6
62f52363626d4e008aca9dbf,25,0,25,14.563,26.9019,1013.14,27.583,29.38,29.37968,3,422,2022-08-11T17:42:27.551Z,13631180,403,0.4,1.8,0.9
62f5249e626d4e008aca9dc1,25,0,25,20.76,21.41143,1011.67,21.885,31.8,31.79965,0,0,2022-08-11T17:47:42.728Z,13837956,401,1.2,4.7,2
62f52ac4626d4e008aca9dc3,25,0,25,14.563,27.02227,1012.94,27.669,29.29,29.28968,0,403,2022-08-11T18:13:56.116Z,13631180,403,0.5,0.6,0.5
62f52bc6626d4e008aca9dc5,25,0,25,20.637,21.46884,1011.6,22.022,31.9,31.89965,0,0,2022-08-11T18:18:14.459Z,13837956,401,1.3,4.9,2.5
62f5321c626d4e008aca9dc7,25,0,25,14.749,27.09516,1012.71,27.719,29.15,29.14968,0,400,2022-08-11T18:45:16.417Z,13631180,403,0.5,1.8,0.6
62f532ef626d4e008aca9dc9,25,0,25,20.781,20.82904,1011.4,21.299,31.88,31.87965,0,0,2022-08-11T18:48:47.234Z,13837956,403,1.5,5.9,2.6
62f53977626d4e008aca9dcb,25,0,25,14.908,27.30593,1012.65,27.948,29.02,29.01968,0,400,2022-08-11T19:16:39.703Z,13631180,403,0.4,0.9,0.7
62f53a16626d4e008aca9dcd,25,0,25,21.49,21.27374,1011.28,21.744,31.88,31.87965,0,0,2022-08-11T19:19:18.671Z,13837956,400,1.3,4.5,1.9
62f540d2626d4e008aca9dcf,25,0,25,14.886,27.05958,1012.69,27.645,29.09,29.08968,0,400,2022-08-11T19:48:02.665Z,13631180,402,0.5,1.3,1
62f5413e626d4e008aca9dd1,25,0,25,21.829,21.37948,1011.3,21.852,31.9,31.89965,0,0,2022-08-11T19:49:50.350Z,13837956,400,1.2,3.5,2.3
62f5483c626d4e008aca9dd3,25,0,25,15.059,27.63038,1012.79,28.243,28.66,28.65968,1,411,2022-08-11T20:19:40.284Z,13631180,402,0.4,1.5,0.7
62f54866626d4e008aca9dd5,25,0,25,21.967,21.92583,1011.48,22.391,31.72,31.71965,361,1724,2022-08-11T20:20:22.039Z,13837956,404,1,3.1,1.8
62f54f8d626d4e008aca9dd7,25,0,25,20.949,22.35641,1011.6,22.872,31.63,31.62965,182,1516,2022-08-11T20:50:53.660Z,13837956,401,1.1,3.7,1.6
62f54fa7626d4e008aca9dd9,25,0,25,15.037,27.97905,1012.89,28.627,28.37,28.36968,5,439,2022-08-11T20:51:19.062Z,13631180,402,0.4,0.7,0.7
62f556b6626d4e008aca9ddb,25,0,25,19.422,22.73434,1011.75,23.259,31.54,31.53966,44,690,2022-08-11T21:21:26.092Z,13837956,401,1,2.6,1.3
62f55714626d4e008aca9ddd,25,0,25,15.114,28.32003,1013.08,28.977,28.14,28.13968,5,435,2022-08-11T21:23:00.345Z,13631180,402,0.4,0.5,0.5
62f55ddf626d4e008aca9ddf,25,0,25,18.102,22.98875,1011.93,23.509,31.47,31.46965,45,700,2022-08-11T21:51:59.568Z,13837956,404,1,2,1.6
62f55e6c626d4e008aca9de1,25,0,25,14.994,28.62775,1013.32,29.293,27.91,27.90968,3,425,2022-08-11T21:54:20.432Z,13631180,403,0.4,1.1,0.8
62f56507626d4e008aca9de3,25,0,25,16.8,23.33933,1012.13,23.857,31.42,31.41965,215,1560,2022-08-11T22:22:31.843Z,13837956,404,1,1.5,1.5
62f565d9626d4e008aca9de5,25,0,25,15.059,28.90028,1013.44,29.6,27.74,27.73968,5,433,2022-08-11T22:26:01.498Z,13631180,402,0.4,1.1,0.5
62f56c30626d4e008aca9de7,25,0,25,15.827,23.55734,1012.07,24.08,31.38,31.37965,12,481,2022-08-11T22:53:04.277Z,13837956,401,0.9,1.5,1.2
62f56d43626d4e008aca9de9,25,0,25,15.037,29.20291,1013.46,29.897,27.58,27.57968,7,452,2022-08-11T22:57:39.722Z,13631180,404,0.5,1,0.7
62f57358626d4e008aca9deb,25,0,25,14.994,23.74044,1012.11,24.289,31.37,31.36965,17,514,2022-08-11T23:23:36.640Z,13837956,403,0.9,1.9,1.2
62f574b2626d4e008aca9ded,25,0,25,14.666,29.48649,1013.56,30.188,27.45,27.44968,12,482,2022-08-11T23:29:22.764Z,13631180,402,0.5,1.1,0.8
62f57a81626d4e008aca9def,25,0,25,14.352,23.97008,1012.09,24.535,31.36,31.35966,11,477,2022-08-11T23:54:09.074Z,13837956,402,0.9,1.4,1.3
62f57c1f626d4e008aca9df1,25,0,25,14.604,29.75123,1013.46,30.446,27.25,27.24968,2,416,2022-08-12T00:01:03.622Z,13631180,402,0.5,0.8,0.8
62f581a8626d4e008aca9df3,25,0,25,13.609,24.24588,1012.2,24.773,31.3,31.29965,125,1224,2022-08-12T00:24:40.325Z,13837956,401,0.9,2.3,1.2
62f58377626d4e008aca9df5,25,0,25,14.522,29.93573,1013.54,30.621,27.18,27.17968,4,428,2022-08-12T00:32:23.314Z,13631180,403,0.5,1.4,1.2
62f588d7626d4e008aca9df7,25,0,25,12.741,24.53599,1012.18,25.092,31.29,31.28966,30,603,2022-08-12T00:55:19.421Z,13837956,402,0.8,1.5,1.1
62f58ace626d4e008aca9df9,25,0,25,14.532,30.23364,1013.52,30.941,27,26.99968,7,446,2022-08-12T01:03:42.955Z,13631180,403,0.6,1.2,0.9
62f59000626d4e008aca9dfb,25,0,25,12.534,24.90022,1012.22,25.476,31.27,31.26965,30,599,2022-08-12T01:25:52.378Z,13837956,402,0.9,2.4,1.1
62f59238626d4e008aca9dfd,25,0,25,14.342,30.30702,1013.52,31.132,26.9,26.89968,4,432,2022-08-12T01:35:20.297Z,13631180,403,0.6,1,1
62f59728626d4e008aca9dff,25,0,25,12.174,25.33195,1012.13,25.883,31.22,31.21965,28,588,2022-08-12T01:56:24.450Z,13837956,402,1.1,2.5,1.6
62f59990626d4e008aca9e01,25,0,25,14.332,30.49578,1013.38,31.297,26.87,26.86968,3,421,2022-08-12T02:06:40.825Z,13631180,404,0.6,1.3,0.9
62f59e50626d4e008aca9e03,25,0,25,11.814,25.61712,1011.89,26.198,31.2,31.19965,17,518,2022-08-12T02:26:56.267Z,13837956,404,1,1.8,1.4
62f5a0eb626d4e008aca9e05,25,0,25,14.243,30.62279,1013.06,31.355,26.78,26.77968,6,443,2022-08-12T02:38:03.447Z,13631180,404,0.7,1.9,1
62f5a588626d4e008aca9e07,25,0,25,11.761,25.41334,1011.79,26.013,31.2,31.19967,38,653,2022-08-12T02:57:44.187Z,13837956,403,1,1.6,1.6
62f5a846626d4e008aca9e09,25,0,25,14.322,30.85011,1012.91,31.603,26.68,26.67968,4,427,2022-08-12T03:09:26.320Z,13631180,404,0.6,1,1
62f5acb1626d4e008aca9e0b,25,0,25,11.868,25.46347,1011.73,26.041,31.17,31.16965,10,466,2022-08-12T03:28:17.163Z,13837956,400,1,2.2,1.3
62f5afa1626d4e008aca9e0d,25,0,25,14.401,30.91389,1012.89,31.654,26.61,26.60968,0,405,2022-08-12T03:40:49.329Z,13631180,404,0.7,1.4,1.1
62f5b3d9626d4e008aca9e0f,25,0,25,12.061,25.5165,1011.67,26.107,31.16,31.15965,20,536,2022-08-12T03:58:49.025Z,13837956,403,1,2.7,1.4
62f5b6f8626d4e008aca9e11,25,0,25,14.421,30.95154,1012.79,31.693,26.53,26.52968,2,416,2022-08-12T04:12:08.822Z,13631180,404,0.6,1.2,1.2
62f5bb01626d4e008aca9e13,25,0,25,12.188,25.57652,1011.38,26.192,31.15,31.14965,18,524,2022-08-12T04:29:21.045Z,13837956,401,1,1.8,1.7
62f5be63626d4e008aca9e15,25,0,25,14.522,31.04248,1012.67,31.816,26.48,26.47968,3,425,2022-08-12T04:43:47.090Z,13631180,404,0.6,1.2,0.9
62f5c229626d4e008aca9e17,25,0,25,12.326,25.69199,1011.32,26.275,31.1,31.09966,82,942,2022-08-12T04:59:53.992Z,13837956,400,1,1.7,1.3
62f5c5ce626d4e008aca9e19,25,0,25,14.563,31.09658,1012.61,31.901,26.5,26.49968,2,414,2022-08-12T05:15:26.453Z,13631180,405,0.6,1.2,0.9
62f5c951626d4e008aca9e1b,25,0,25,12.429,25.74394,1011.5,26.352,31.06,31.05965,25,570,2022-08-12T05:30:25.849Z,13837956,402,0.9,1.8,1.4
62f5cd28626d4e008aca9e1d,25,0,25,14.594,31.20416,1012.69,31.982,26.43,26.42968,5,434,2022-08-12T05:46:48.662Z,13631180,405,0.6,1.1,0.9
62f5d079626d4e008aca9e1f,25,0,25,12.429,26.00661,1011.42,26.633,31.03,31.02965,21,540,2022-08-12T06:00:57.775Z,13837956,400,1.3,2.4,1.9
62f5d483626d4e008aca9e21,25,0,25,14.624,31.30707,1012.59,32.073,26.35,26.34968,5,435,2022-08-12T06:18:11.807Z,13631180,405,0.6,0.9,0.9
62f5d7a1626d4e008aca9e23,25,0,25,12.311,26.10031,1011.4,26.729,31.02,31.01965,15,505,2022-08-12T06:31:29.527Z,13837956,401,1.2,1.6,1.4
62f5dbde626d4e008aca9e25,25,0,25,14.512,31.40928,1012.67,32.193,26.3,26.29968,7,448,2022-08-12T06:49:34.328Z,13631180,406,0.6,1.1,1.1
62f5deca626d4e008aca9e27,25,0,25,11.95,27.01527,1011.46,27.666,31.02,31.01966,7,452,2022-08-12T07:02:02.255Z,13837956,403,1.1,2.5,1.7
62f5e34c626d4e008aca9e29,25,0,25,14.441,31.47039,1012.79,32.256,26.24,26.23968,6,443,2022-08-12T07:21:16.370Z,13631180,406,1,2.6,1.9
62f5e5f3626d4e008aca9e2b,25,0,25,11.861,27.94111,1011.66,28.614,31.05,31.04965,13,491,2022-08-12T07:32:35.133Z,13837956,402,1.3,2.9,1.9
62f5eaa9626d4e008aca9e2d,25,0,25,14.431,31.60372,1012.85,32.453,26.26,26.25968,3,425,2022-08-12T07:52:41.137Z,13631180,406,0.8,1.7,1.4
62f5ed1c626d4e008aca9e2f,25,0,25,11.754,27.64871,1011.56,28.264,30.97,30.96965,15,505,2022-08-12T08:03:08.001Z,13837956,402,1.5,3.3,1.9
62f5f214626d4e008aca9e31,25,0,25,14.431,31.64972,1012.85,32.47,26.25,26.24968,4,428,2022-08-12T08:24:20.580Z,13631180,407,0.7,1.8,1.2
62f5f443626d4e008aca9e33,25,0,25,12.504,27.30301,1011.52,27.912,30.66,30.65965,22,545,2022-08-12T08:33:39.536Z,13837956,400,1.5,3.5,2.3
62f5f96c626d4e008aca9e35,25,0,25,14.492,31.65731,1012.93,32.523,26.29,26.28968,5,435,2022-08-12T08:55:40.319Z,13631180,408,0.7,3.1,1.6
62f5fb6c626d4e008aca9e37,25,0,25,13.211,27.24954,1011.66,27.958,30.68,30.67966,22,546,2022-08-12T09:04:12.010Z,13837956,400,1.8,6.4,3.7
62f600c7626d4e008aca9e39,25,0,25,14.728,31.5963,1012.85,32.475,26.36,26.35968,0,405,2022-08-12T09:27:03.921Z,13631180,408,0.7,1,0.9
62f60294626d4e008aca9e3b,25,0,25,13.836,24.85347,1011.54,25.452,31.05,31.04965,31,605,2022-08-12T09:34:44.857Z,13837956,401,2.2,8,4.2
62f60824626d4e008aca9e3d,25,0,25,14.854,31.36877,1012.77,32.18,26.54,26.53968,1,411,2022-08-12T09:58:28.696Z,13631180,409,0.6,1.2,0.9
62f609bd626d4e008aca9e3f,25,0,25,14.854,24.10014,1011.44,24.669,31.15,31.14965,15,505,2022-08-12T10:05:17.820Z,13837956,400,2.1,6.9,3.8
62f60f8e626d4e008aca9e41,25,0,25,15.114,30.80822,1012.93,31.692,26.74,26.73968,1,413,2022-08-12T10:30:06.026Z,13631180,408,0.6,1.3,1.1
62f610e7626d4e008aca9e43,25,0,25,15.827,23.74021,1011.5,24.311,31.27,31.26965,35,633,2022-08-12T10:35:51.013Z,13837956,403,2.2,9.1,3.8
62f616e6626d4e008aca9e45,25,0,25,15.247,30.61456,1012.85,31.462,26.98,26.97968,0,403,2022-08-12T11:01:26.025Z,13631180,408,0.6,1.8,0.9
62f61810626d4e008aca9e47,25,0,25,16.705,22.91544,1011.48,23.424,31.34,31.33965,32,615,2022-08-12T11:06:24.147Z,13837956,402,1.5,4.1,2.3
62f61e40626d4e008aca9e49,25,0,25,15.269,30.33724,1012.73,31.161,27.23,27.22968,0,400,2022-08-12T11:32:48.924Z,13631180,407,0.5,1,1
62f61f37626d4e008aca9e4b,25,0,25,17.463,22.9828,1011.36,23.524,31.47,31.46965,41,672,2022-08-12T11:36:55.384Z,13837956,402,1.4,5.5,1.9
62f6259f626d4e008aca9e4d,25,0,25,15.508,29.47076,1012.47,30.436,27.74,27.73968,0,400,2022-08-12T12:04:15.565Z,13631180,404,0.6,1.4,1
62f6265f626d4e008aca9e4f,25,0,25,18.071,23.30007,1011.11,23.859,31.58,31.57965,31,607,2022-08-12T12:07:27.934Z,13837956,402,1.5,5.2,2.7
62f62cfc626d4e008aca9e51,25,0,25,15.485,28.27674,1012.16,29.117,28.55,28.54968,0,400,2022-08-12T12:35:40.055Z,13631180,401,0.6,1.9,1.3
62f62d8a626d4e008aca9e53,25,0,25,18.197,22.77244,1010.77,23.308,31.65,31.64966,201,1543,2022-08-12T12:38:02.724Z,13837956,403,1.6,4.4,2.4
62f63471626d4e008aca9e55,25,0,25,15.394,27.78059,1011.85,28.539,28.83,28.82968,2,418,2022-08-12T13:07:29.406Z,13631180,404,0.5,1.3,0.7
62f634b3626d4e008aca9e57,25,0,25,18.342,21.86121,1010.54,22.395,31.75,31.74965,50,732,2022-08-12T13:08:35.616Z,13837956,401,1,4.2,1.7
62f63bcb626d4e008aca9e59,25,0,25,15.371,27.87035,1011.56,28.514,28.74,28.73968,7,446,2022-08-12T13:38:51.610Z,13631180,402,0.5,1.4,0.8
62f63bdc626d4e008aca9e5b,25,0,25,18.538,21.51519,1010.04,21.991,31.82,31.81965,236,1591,2022-08-12T13:39:08.365Z,13837956,401,1,4.2,2
62f64304626d4e008aca9e5d,25,0,25,19.26,21.50414,1009.8,22.009,31.88,31.87965,8,457,2022-08-12T14:09:40.091Z,13837956,400,1.4,5.6,2.4
62f64326626d4e008aca9e5f,25,0,25,15.213,27.31837,1011.22,28.089,28.98,28.97968,8,459,2022-08-12T14:10:14.455Z,13631180,402,0.6,1.4,0.9
62f64a2b626d4e008aca9e61,25,0,25,19.679,20.68988,1009.59,21.147,31.95,31.94966,32,612,2022-08-12T14:40:11.857Z,13837956,400,1.2,4.3,1.8
62f64a81626d4e008aca9e63,25,0,25,14.994,26.37173,1011.05,27.1,29.58,29.57968,3,420,2022-08-12T14:41:37.950Z,13631180,401,0.5,1,1
62f65154626d4e008aca9e65,25,0,25,20.196,20.48722,1009.41,20.977,32.04,32.03965,92,1004,2022-08-12T15:10:44.681Z,13837956,400,1.1,3.7,1.7
62f651dd626d4e008aca9e67,25,0,25,14.918,26.50948,1010.81,27.106,29.48,29.47968,4,427,2022-08-12T15:13:01.211Z,13631180,404,0.5,1,1
62f6587d626d4e008aca9e69,25,0,25,20.414,20.70654,1009.22,21.154,32.12,32.11965,47,714,2022-08-12T15:41:17.129Z,13837956,404,1.2,4.6,2.1
62f65938626d4e008aca9e6b,25,0,25,15.005,26.41858,1010.49,27.075,29.4,29.39968,2,416,2022-08-12T15:44:24.996Z,13631180,404,0.5,1.1,0.8
62f65fa4626d4e008aca9e6d,25,0,25,20.698,20.02111,1008.92,20.481,32.17,32.16965,62,813,2022-08-12T16:11:48.698Z,13837956,403,0.9,2.7,1.7
62f660a5626d4e008aca9e6f,25,0,25,15.005,26.44185,1010.34,27.099,29.37,29.36968,1,409,2022-08-12T16:16:05.974Z,13631180,401,0.4,1,1
62f666cc626d4e008aca9e71,25,0,25,21.141,20.0965,1008.8,20.567,32.26,32.25965,0,0,2022-08-12T16:42:20.949Z,13837956,403,1,3.3,1.8
62f66813626d4e008aca9e73,25,0,25,14.908,26.39692,1010.04,27.053,29.36,29.35968,9,460,2022-08-12T16:47:47.100Z,13631180,403,0.3,0.6,0.6
62f66df4626d4e008aca9e75,25,0,25,21.557,20.13097,1008.57,20.602,32.34,32.33965,0,0,2022-08-12T17:12:52.984Z,13837956,403,0.9,2.9,1.6
62f66f6a626d4e008aca9e77,25,0,25,14.738,26.68258,1009.92,27.321,29.33,29.32968,7,452,2022-08-12T17:19:06.961Z,13631180,402,0.3,0.7,0.4
62f6751e626d4e008aca9e79,25,0,25,21.738,20.52749,1008.41,20.989,32.36,32.35965,0,0,2022-08-12T17:43:26.039Z,13837956,400,0.9,2.5,1.5
62f676c3626d4e008aca9e7b,25,0,25,14.812,26.67805,1009.75,27.267,29.24,29.23968,0,402,2022-08-12T17:50:27.231Z,13631180,402,0.3,0.9,0.6
62f67c45626d4e008aca9e7d,25,0,25,21.783,20.3709,1008.18,20.801,32.38,32.37965,7,452,2022-08-12T18:13:57.210Z,13837956,402,1,3,1.6
62f67e1d626d4e008aca9e7f,25,0,25,14.918,26.72715,1009.55,27.33,29.16,29.15968,1,407,2022-08-12T18:21:49.298Z,13631180,402,0.4,1,0.6
62f6836d626d4e008aca9e81,25,0,25,21.738,19.95636,1008.12,20.414,32.4,32.39965,998,2136,2022-08-12T18:44:29.306Z,13837956,400,1,2.8,1.7
62f68575626d4e008aca9e83,25,0,25,14.972,26.4774,1009.43,27.149,29.13,29.12968,3,426,2022-08-12T18:53:09.206Z,13631180,402,0.4,1.1,0.9
62f68a96626d4e008aca9e85,25,0,25,22.131,19.67859,1008.02,20.103,32.39,32.38965,9,463,2022-08-12T19:15:02.327Z,13837956,400,0.9,3,1.4
62f68ccf626d4e008aca9e87,25,0,25,14.918,26.13047,1009.38,26.977,29.2,29.19968,13,491,2022-08-12T19:24:31.680Z,13631180,404,0.4,0.9,0.6
62f691bf626d4e008aca9e89,25,0,25,22.418,19.62298,1007.9,20.046,32.45,32.44965,249,1604,2022-08-12T19:45:35.443Z,13837956,401,0.9,3.1,1.7
62f6943a626d4e008aca9e8b,25,0,25,14.918,26.61119,1009.3,27.138,28.92,28.91968,3,425,2022-08-12T19:56:10.678Z,13631180,402,0.6,2.2,1.2
